id,class
209203,1
209204,1
209205,0
209206,0
209207,0
209208,1
209209,0
209210,0
209211,0
209212,1
209213,0
209214,1
209215,0
209216,0
209217,1
209218,1
209219,0
209220,1
209221,0
209222,0
209223,0
209224,0
209225,0
209226,1
209227,1
209228,0
209229,0
209230,0
209231,1
209232,1
209233,0
209234,0
209235,1
209236,1
209237,0
209238,1
209239,1
209240,0
209241,0
209242,1
209243,0
209244,1
209245,1
209246,1
209247,0
209248,0
209249,0
209250,0
209251,0
209252,0
209253,1
209254,1
209255,1
209256,1
209257,1
209258,0
209259,0
209260,0
209261,0
209262,1
209263,0
209264,0
209265,1
209266,0
209267,0
209268,0
209269,0
209270,0
209271,0
209272,1
209273,1
209274,1
209275,0
209276,1
209277,0
209278,0
209279,0
209280,1
209281,1
209282,0
209283,1
209284,0
209285,0
209286,1
209287,0
209288,1
209289,1
209290,0
209291,1
209292,0
209293,0
209294,0
209295,0
209296,1
209297,1
209298,0
209299,0
209300,1
209301,1
209302,1
209303,1
209304,1
209305,0
209306,0
209307,0
209308,1
209309,0
209310,1
209311,1
209312,1
209313,1
209314,0
209315,1
209316,0
209317,1
209318,1
209319,1
209320,1
209321,1
209322,0
209323,0
209324,1
209325,1
209326,1
209327,0
209328,0
209329,1
209330,0
209331,1
209332,0
209333,1
209334,0
209335,0
209336,0
209337,0
209338,1
209339,0
209340,0
209341,0
209342,1
209343,0
209344,0
209345,0
209346,0
209347,1
209348,0
209349,1
209350,1
209351,1
209352,0
209353,0
209354,0
209355,1
209356,0
209357,1
209358,1
209359,1
209360,1
209361,1
209362,0
209363,0
209364,0
209365,0
209366,1
209367,0
209368,1
209369,0
209370,0
209371,0
209372,0
209373,1
209374,1
209375,0
209376,0
209377,1
209378,1
209379,1
209380,1
209381,1
209382,0
209383,1
209384,1
209385,0
209386,0
209387,1
209388,0
209389,0
209390,1
209391,1
209392,0
209393,1
209394,1
209395,0
209396,0
209397,0
209398,1
209399,1
209400,0
209401,0
209402,0
209403,0
209404,0
209405,0
209406,1
209407,0
209408,0
209409,1
209410,0
209411,1
209412,1
209413,0
209414,0
209415,1
209416,0
209417,1
209418,0
209419,0
209420,0
209421,1
209422,1
209423,1
209424,1
209425,1
209426,0
209427,0
209428,0
209429,0
209430,0
209431,0
209432,1
209433,0
209434,1
209435,1
209436,1
209437,1
209438,1
209439,1
209440,1
209441,1
209442,1
209443,0
209444,0
209445,0
209446,0
209447,0
209448,1
209449,1
209450,0
209451,0
209452,1
209453,0
209454,0
209455,1
209456,0
209457,1
209458,1
209459,1
209460,0
209461,0
209462,1
209463,0
209464,0
209465,1
209466,1
209467,1
209468,1
209469,0
209470,0
209471,1
209472,1
209473,1
209474,0
209475,1
209476,1
209477,0
209478,0
209479,1
209480,1
209481,1
209482,0
209483,0
209484,0
209485,1
209486,1
209487,1
209488,0
209489,0
209490,1
209491,1
209492,1
209493,0
209494,1
209495,0
209496,1
209497,0
209498,0
209499,0
209500,1
209501,0
209502,1
209503,1
209504,1
209505,1
209506,1
209507,1
209508,0
209509,1
209510,1
209511,0
209512,1
209513,1
209514,1
209515,0
209516,1
209517,0
209518,0
209519,0
209520,1
209521,1
209522,0
209523,0
209524,0
209525,1
209526,0
209527,1
209528,0
209529,0
209530,0
209531,0
209532,0
209533,0
209534,0
209535,1
209536,0
209537,0
209538,0
209539,0
209540,0
209541,1
209542,1
209543,0
209544,0
209545,1
209546,1
209547,1
209548,0
209549,1
209550,1
209551,0
209552,1
209553,1
209554,1
209555,1
209556,0
209557,0
209558,0
209559,0
209560,1
209561,0
209562,0
209563,1
209564,1
209565,0
209566,1
209567,0
209568,0
209569,0
209570,1
209571,0
209572,1
209573,1
209574,1
209575,0
209576,0
209577,1
209578,0
209579,1
209580,0
209581,0
209582,0
209583,0
209584,0
209585,0
209586,0
209587,1
209588,0
209589,0
209590,0
209591,1
209592,0
209593,0
209594,0
209595,0
209596,0
209597,1
209598,1
209599,1
209600,0
209601,0
209602,0
209603,0
209604,0
209605,0
209606,0
209607,1
209608,1
209609,1
209610,1
209611,1
209612,0
209613,1
209614,1
209615,0
209616,1
209617,1
209618,0
209619,0
209620,0
209621,1
209622,0
209623,0
209624,0
209625,1
209626,1
209627,1
209628,0
209629,0
209630,1
209631,0
209632,0
209633,0
209634,0
209635,0
209636,0
209637,0
209638,0
209639,1
209640,1
209641,1
209642,1
209643,1
209644,1
209645,0
209646,1
209647,0
209648,1
209649,1
209650,1
209651,1
209652,0
209653,1
209654,0
209655,0
209656,0
209657,1
209658,0
209659,0
209660,1
209661,1
209662,1
209663,0
209664,0
209665,1
209666,1
209667,0
209668,1
209669,1
209670,0
209671,0
209672,0
209673,0
209674,1
209675,0
209676,0
209677,0
209678,1
209679,1
209680,0
209681,1
209682,0
209683,0
209684,1
209685,0
209686,0
209687,0
209688,0
209689,0
209690,1
209691,1
209692,0
209693,0
209694,0
209695,1
209696,0
209697,0
209698,0
209699,1
209700,1
209701,1
209702,0
209703,1
209704,0
209705,1
209706,1
209707,0
209708,1
209709,1
209710,1
209711,0
209712,0
209713,0
209714,1
209715,1
209716,1
209717,0
209718,1
209719,0
209720,1
209721,0
209722,0
209723,1
209724,1
209725,0
209726,1
209727,1
209728,1
209729,1
209730,0
209731,1
209732,1
209733,0
209734,1
209735,0
209736,1
209737,0
209738,0
209739,1
209740,0
209741,1
209742,0
209743,1
209744,1
209745,1
209746,1
209747,0
209748,1
209749,1
209750,0
209751,0
209752,0
209753,1
209754,1
209755,1
209756,0
209757,1
209758,1
209759,0
209760,1
209761,1
209762,0
209763,0
209764,1
209765,0
209766,0
209767,0
209768,0
209769,0
209770,1
209771,1
209772,1
209773,0
209774,0
209775,1
209776,1
209777,0
209778,0
209779,1
209780,0
209781,0
209782,0
209783,1
209784,0
209785,0
209786,1
209787,0
209788,0
209789,1
209790,1
209791,1
209792,1
209793,1
209794,0
209795,0
209796,0
209797,0
209798,1
209799,0
209800,1
209801,0
209802,1
209803,1
209804,0
209805,1
209806,0
209807,0
209808,1
209809,0
209810,0
209811,0
209812,0
209813,0
209814,0
209815,1
209816,1
209817,0
209818,0
209819,1
209820,1
209821,1
209822,0
209823,0
209824,1
209825,0
209826,1
209827,1
209828,0
209829,1
209830,1
209831,0
209832,0
209833,1
209834,0
209835,1
209836,1
209837,1
209838,1
209839,1
209840,0
209841,1
209842,0
209843,0
209844,0
209845,0
209846,1
209847,1
209848,1
209849,0
209850,0
209851,1
209852,0
209853,0
209854,1
209855,0
209856,0
209857,0
209858,0
209859,1
209860,1
209861,0
209862,1
209863,0
209864,1
209865,1
209866,0
209867,0
209868,0
209869,0
209870,1
209871,0
209872,1
209873,1
209874,0
209875,1
209876,1
209877,1
209878,1
209879,0
209880,0
209881,1
209882,0
209883,0
209884,0
209885,0
209886,1
209887,0
209888,1
209889,0
209890,1
209891,1
209892,0
209893,1
209894,0
209895,0
209896,0
209897,0
209898,0
209899,1
209900,0
209901,1
209902,1
209903,1
209904,1
209905,1
209906,0
209907,1
209908,1
209909,1
209910,1
209911,1
209912,0
209913,1
209914,1
209915,0
209916,0
209917,0
209918,0
209919,1
209920,1
209921,0
209922,1
209923,0
209924,0
209925,0
209926,0
209927,1
209928,1
209929,1
209930,0
209931,1
209932,1
209933,1
209934,0
209935,1
209936,0
209937,0
209938,1
209939,1
209940,1
209941,1
209942,0
209943,1
209944,0
209945,1
209946,0
209947,0
209948,1
209949,0
209950,1
209951,1
209952,1
209953,1
209954,1
209955,1
209956,0
209957,1
209958,1
209959,0
209960,0
209961,0
209962,0
209963,0
209964,0
209965,1
209966,0
209967,1
209968,1
209969,1
209970,0
209971,1
209972,1
209973,1
209974,1
209975,1
209976,1
209977,1
209978,0
209979,1
209980,1
209981,1
209982,0
209983,0
209984,0
209985,1
209986,0
209987,1
209988,1
209989,1
209990,0
209991,1
209992,1
209993,1
209994,0
209995,0
209996,0
209997,1
209998,1
209999,0
210000,1
210001,0
210002,1
210003,1
210004,0
210005,1
210006,1
210007,0
210008,1
210009,1
210010,1
210011,1
210012,1
210013,0
210014,1
210015,0
210016,1
210017,0
210018,1
210019,0
210020,0
210021,0
210022,1
210023,1
210024,0
210025,1
210026,0
210027,1
210028,0
210029,1
210030,0
210031,1
210032,0
210033,1
210034,1
210035,1
210036,1
210037,0
210038,1
210039,0
210040,1
210041,1
210042,1
210043,1
210044,0
210045,0
210046,0
210047,1
210048,1
210049,0
210050,0
210051,1
210052,1
210053,1
210054,0
210055,1
210056,0
210057,0
210058,0
210059,1
210060,1
210061,0
210062,1
210063,0
210064,1
210065,0
210066,1
210067,0
210068,0
210069,0
210070,1
210071,0
210072,1
210073,1
210074,1
210075,0
210076,1
210077,1
210078,1
210079,0
210080,0
210081,0
210082,0
210083,1
210084,0
210085,1
210086,1
210087,1
210088,0
210089,1
210090,1
210091,0
210092,1
210093,1
210094,0
210095,0
210096,0
210097,1
210098,1
210099,0
210100,0
210101,1
210102,0
210103,0
210104,1
210105,1
210106,1
210107,0
210108,0
210109,1
210110,0
210111,0
210112,1
210113,1
210114,0
210115,1
210116,1
210117,0
210118,1
210119,1
210120,0
210121,1
210122,1
210123,1
210124,0
210125,1
210126,1
210127,1
210128,1
210129,1
210130,0
210131,1
210132,0
210133,1
210134,0
210135,1
210136,0
210137,1
210138,0
210139,0
210140,0
210141,1
210142,0
210143,1
210144,1
210145,1
210146,0
210147,0
210148,1
210149,1
210150,0
210151,1
210152,0
210153,1
210154,0
210155,1
210156,0
210157,0
210158,1
210159,1
210160,0
210161,0
210162,1
210163,0
210164,1
210165,1
210166,1
210167,1
210168,1
210169,0
210170,1
210171,0
210172,1
210173,0
210174,0
210175,0
210176,0
210177,1
210178,0
210179,1
210180,0
210181,1
210182,1
210183,1
210184,1
210185,0
210186,0
210187,1
210188,1
210189,1
210190,0
210191,1
210192,1
210193,0
210194,1
210195,0
210196,0
210197,1
210198,1
210199,1
210200,0
210201,0
210202,1
210203,1
210204,0
210205,0
210206,0
210207,0
210208,0
210209,1
210210,0
210211,1
210212,1
210213,0
210214,1
210215,1
210216,0
210217,0
210218,1
210219,1
210220,0
210221,1
210222,1
210223,0
210224,0
210225,1
210226,0
210227,0
210228,1
210229,1
210230,0
210231,1
210232,1
210233,0
210234,1
210235,1
210236,0
210237,0
210238,0
210239,1
210240,1
210241,1
210242,1
210243,1
210244,0
210245,0
210246,1
210247,1
210248,1
210249,0
210250,1
210251,1
210252,0
210253,0
210254,1
210255,1
210256,0
210257,1
210258,0
210259,0
210260,1
210261,1
210262,1
210263,1
210264,1
210265,0
210266,0
210267,0
210268,1
210269,1
210270,1
210271,1
210272,0
210273,0
210274,1
210275,0
210276,1
210277,0
210278,1
210279,0
210280,0
210281,1
210282,0
210283,0
210284,0
210285,1
210286,1
210287,1
210288,1
210289,0
210290,0
210291,0
210292,0
210293,1
210294,0
210295,1
210296,0
210297,0
210298,1
210299,1
210300,1
210301,1
210302,0
210303,1
210304,1
210305,1
210306,1
210307,0
210308,1
210309,1
210310,0
210311,0
210312,1
210313,0
210314,0
210315,0
210316,1
210317,0
210318,1
210319,0
210320,0
210321,1
210322,1
210323,1
210324,0
210325,0
210326,0
210327,0
210328,0
210329,0
210330,1
210331,1
210332,1
210333,1
210334,0
210335,0
210336,0
210337,1
210338,1
210339,1
210340,0
210341,0
210342,0
210343,1
210344,0
210345,1
210346,1
210347,1
210348,0
210349,0
210350,1
210351,1
210352,1
210353,0
210354,0
210355,1
210356,1
210357,1
210358,1
210359,1
210360,1
210361,1
210362,0
210363,1
210364,0
210365,1
210366,1
210367,1
210368,1
210369,0
210370,0
210371,1
210372,1
210373,1
210374,0
210375,0
210376,0
210377,1
210378,0
210379,1
210380,0
210381,0
210382,0
210383,1
210384,0
210385,0
210386,0
210387,0
210388,1
210389,1
210390,0
210391,0
210392,1
210393,1
210394,0
210395,1
210396,0
210397,1
210398,1
210399,1
210400,0
210401,0
210402,0
210403,1
210404,1
210405,0
210406,0
210407,0
210408,0
210409,0
210410,0
210411,0
210412,1
210413,0
210414,1
210415,1
210416,1
210417,0
210418,1
210419,0
210420,1
210421,1
210422,1
210423,0
210424,0
210425,1
210426,1
210427,0
210428,1
210429,1
210430,1
210431,1
210432,0
210433,0
210434,0
210435,0
210436,1
210437,0
210438,0
210439,0
210440,0
210441,1
210442,0
210443,1
210444,0
210445,1
210446,0
210447,0
210448,1
210449,1
210450,1
210451,1
210452,1
210453,0
210454,1
210455,0
210456,0
210457,1
210458,0
210459,1
210460,1
210461,0
210462,1
210463,1
210464,0
210465,1
210466,0
210467,0
210468,1
210469,1
210470,0
210471,0
210472,0
210473,1
210474,1
210475,0
210476,1
210477,1
210478,1
210479,1
210480,0
210481,1
210482,1
210483,0
210484,0
210485,0
210486,1
210487,1
210488,1
210489,0
210490,1
210491,1
210492,1
210493,1
210494,1
210495,0
210496,1
210497,0
210498,0
210499,1
210500,1
210501,0
210502,1
210503,1
210504,0
210505,0
210506,1
210507,0
210508,0
210509,1
210510,1
210511,1
210512,0
210513,0
210514,1
210515,1
210516,0
210517,0
210518,1
210519,0
210520,1
210521,1
210522,1
210523,0
210524,0
210525,1
210526,1
210527,1
210528,0
210529,0
210530,1
210531,1
210532,0
210533,1
210534,0
210535,1
210536,1
210537,1
210538,1
210539,1
210540,1
210541,1
210542,1
210543,0
210544,1
210545,0
210546,1
210547,1
210548,1
210549,1
210550,1
210551,1
210552,1
210553,1
210554,1
210555,0
210556,0
210557,1
210558,1
210559,0
210560,0
210561,0
210562,0
210563,1
210564,0
210565,1
210566,0
210567,0
210568,1
210569,0
210570,0
210571,1
210572,1
210573,1
210574,1
210575,1
210576,1
210577,0
210578,0
210579,1
210580,0
210581,1
210582,0
210583,1
210584,0
210585,0
210586,0
210587,1
210588,1
210589,1
210590,0
210591,0
210592,0
210593,0
210594,0
210595,1
210596,0
210597,1
210598,0
210599,0
210600,1
210601,1
210602,1
210603,0
210604,0
210605,0
210606,0
210607,0
210608,0
210609,0
210610,0
210611,1
210612,1
210613,1
210614,0
210615,0
210616,1
210617,1
210618,1
210619,1
210620,1
210621,0
210622,0
210623,0
210624,1
210625,1
210626,0
210627,1
210628,0
210629,1
210630,1
210631,1
210632,1
210633,0
210634,0
210635,0
210636,0
210637,0
210638,0
210639,0
210640,0
210641,0
210642,0
210643,0
210644,1
210645,0
210646,1
210647,1
210648,0
210649,1
210650,1
210651,1
210652,1
210653,1
210654,1
210655,1
210656,1
210657,0
210658,0
210659,1
210660,1
210661,1
210662,1
210663,1
210664,0
210665,0
210666,1
210667,0
210668,1
210669,0
210670,1
210671,0
210672,0
210673,1
210674,0
210675,1
210676,0
210677,1
210678,0
210679,0
210680,1
210681,1
210682,0
210683,1
210684,0
210685,1
210686,1
210687,1
210688,1
210689,0
210690,0
210691,0
210692,1
210693,0
210694,1
210695,0
210696,0
210697,0
210698,0
210699,0
210700,0
210701,1
210702,1
210703,0
210704,0
210705,0
210706,0
210707,0
210708,0
210709,0
210710,0
210711,1
210712,0
210713,1
210714,0
210715,0
210716,0
210717,1
210718,1
210719,1
210720,1
210721,0
210722,0
210723,1
210724,0
210725,0
210726,1
210727,0
210728,0
210729,0
210730,1
210731,0
210732,1
210733,1
210734,1
210735,0
210736,1
210737,1
210738,0
210739,1
210740,0
210741,1
210742,0
210743,1
210744,0
210745,0
210746,1
210747,0
210748,1
210749,0
210750,1
210751,0
210752,0
210753,1
210754,1
210755,1
210756,1
210757,0
210758,0
210759,0
210760,0
210761,0
210762,0
210763,0
210764,0
210765,0
210766,0
210767,1
210768,0
210769,0
210770,0
210771,1
210772,0
210773,1
210774,1
210775,0
210776,0
210777,0
210778,1
210779,1
210780,1
210781,1
210782,1
210783,0
210784,0
210785,1
210786,0
210787,1
210788,1
210789,0
210790,0
210791,0
210792,1
210793,1
210794,1
210795,0
210796,1
210797,0
210798,0
210799,1
210800,0
210801,0
210802,0
210803,0
210804,1
210805,0
210806,0
210807,1
210808,0
210809,0
210810,0
210811,0
210812,0
210813,1
210814,0
210815,0
210816,0
210817,0
210818,1
210819,0
210820,1
210821,0
210822,1
210823,1
210824,1
210825,0
210826,0
210827,1
210828,0
210829,1
210830,0
210831,0
210832,0
210833,1
210834,1
210835,1
210836,1
210837,0
210838,1
210839,1
210840,1
210841,1
210842,1
210843,1
210844,1
210845,1
210846,1
210847,0
210848,1
210849,1
210850,1
210851,1
210852,1
210853,1
210854,0
210855,1
210856,1
210857,0
210858,0
210859,0
210860,1
210861,1
210862,1
210863,0
210864,0
210865,1
210866,1
210867,0
210868,0
210869,1
210870,1
210871,1
210872,0
210873,0
210874,1
210875,0
210876,1
210877,0
210878,0
210879,0
210880,0
210881,1
210882,0
210883,0
210884,1
210885,0
210886,0
210887,1
210888,0
210889,0
210890,0
210891,0
210892,1
210893,1
210894,1
210895,1
210896,1
210897,1
210898,1
210899,0
210900,1
210901,0
210902,1
210903,0
210904,1
210905,1
210906,1
210907,1
210908,0
210909,0
210910,0
210911,0
210912,0
210913,1
210914,1
210915,1
210916,1
210917,0
210918,0
210919,0
210920,1
210921,1
210922,0
210923,0
210924,1
210925,0
210926,1
210927,0
210928,1
210929,0
210930,1
210931,1
210932,0
210933,0
210934,0
210935,0
210936,1
210937,1
210938,1
210939,1
210940,1
210941,0
210942,1
210943,1
210944,0
210945,1
210946,0
210947,1
210948,1
210949,0
210950,0
210951,1
210952,0
210953,0
210954,0
210955,1
210956,1
210957,1
210958,1
210959,1
210960,0
210961,0
210962,0
210963,1
210964,1
210965,1
210966,1
210967,1
210968,1
210969,1
210970,1
210971,0
210972,0
210973,1
210974,1
210975,1
210976,1
210977,1
210978,1
210979,0
210980,1
210981,0
210982,1
210983,0
210984,1
210985,0
210986,1
210987,1
210988,1
210989,1
210990,0
210991,0
210992,0
210993,0
210994,0
210995,1
210996,0
210997,1
210998,1
210999,1
211000,0
211001,0
211002,0
211003,0
211004,1
211005,0
211006,0
211007,0
211008,1
211009,0
211010,0
211011,0
211012,0
211013,0
211014,0
211015,1
211016,1
211017,0
211018,0
211019,1
211020,0
211021,0
211022,0
211023,1
211024,0
211025,1
211026,1
211027,0
211028,1
211029,1
211030,0
211031,0
211032,1
211033,1
211034,0
211035,1
211036,0
211037,1
211038,1
211039,0
211040,0
211041,0
211042,0
211043,1
211044,0
211045,1
211046,1
211047,0
211048,1
211049,1
211050,1
211051,0
211052,1
211053,0
211054,1
211055,1
211056,1
211057,0
211058,0
211059,1
211060,1
211061,1
211062,1
211063,1
211064,0
211065,1
211066,1
211067,0
211068,0
211069,0
211070,1
211071,0
211072,1
211073,0
211074,0
211075,1
211076,0
211077,0
211078,0
211079,0
211080,1
211081,0
211082,1
211083,1
211084,0
211085,0
211086,1
211087,0
211088,1
211089,1
211090,0
211091,1
211092,0
211093,1
211094,0
211095,1
211096,1
211097,1
211098,0
211099,0
211100,0
211101,1
211102,0
211103,1
211104,0
211105,0
211106,1
211107,0
211108,1
211109,0
211110,1
211111,0
211112,0
211113,1
211114,0
211115,0
211116,0
211117,0
211118,1
211119,0
211120,0
211121,1
211122,0
211123,1
211124,0
211125,1
211126,1
211127,1
211128,0
211129,1
211130,0
211131,0
211132,1
211133,0
211134,1
211135,0
211136,1
211137,1
211138,1
211139,0
211140,1
211141,1
211142,0
211143,1
211144,0
211145,1
211146,1
211147,0
211148,0
211149,0
211150,1
211151,1
211152,0
211153,1
211154,1
211155,1
211156,1
211157,1
211158,0
211159,1
211160,0
211161,1
211162,0
211163,0
211164,0
211165,1
211166,0
211167,1
211168,1
211169,1
211170,0
211171,0
211172,0
211173,0
211174,0
211175,1
211176,0
211177,0
211178,0
211179,1
211180,1
211181,1
211182,0
211183,0
211184,1
211185,0
211186,1
211187,1
211188,1
211189,0
211190,0
211191,1
211192,0
211193,1
211194,1
211195,0
211196,0
211197,0
211198,0
211199,0
211200,1
211201,1
211202,1
211203,1
211204,1
211205,0
211206,0
211207,0
211208,1
211209,1
211210,0
211211,1
211212,1
211213,0
211214,1
211215,0
211216,1
211217,1
211218,0
211219,1
211220,1
211221,0
211222,1
211223,0
211224,1
211225,0
211226,0
211227,0
211228,1
211229,1
211230,0
211231,1
211232,1
211233,1
211234,0
211235,1
211236,1
211237,0
211238,0
211239,1
211240,0
211241,1
211242,0
211243,1
211244,0
211245,0
211246,0
211247,0
211248,0
211249,0
211250,1
211251,0
211252,1
211253,0
211254,0
211255,1
211256,0
211257,0
211258,1
211259,0
211260,1
211261,0
211262,1
211263,1
211264,0
211265,1
211266,1
211267,0
211268,1
211269,1
211270,0
211271,0
211272,1
211273,0
211274,0
211275,0
211276,1
211277,0
211278,0
211279,1
211280,1
211281,0
211282,1
211283,0
211284,0
211285,1
211286,1
211287,1
211288,0
211289,0
211290,1
211291,0
211292,1
211293,0
211294,1
211295,0
211296,0
211297,1
211298,1
211299,0
211300,1
211301,1
211302,0
211303,1
211304,1
211305,1
211306,0
211307,0
211308,1
211309,0
211310,0
211311,1
211312,0
211313,0
211314,0
211315,0
211316,1
211317,0
211318,1
211319,1
211320,0
211321,0
211322,1
211323,1
211324,1
211325,0
211326,0
211327,1
211328,1
211329,0
211330,1
211331,0
211332,1
211333,1
211334,1
211335,0
211336,1
211337,0
211338,0
211339,0
211340,0
211341,1
211342,1
211343,1
211344,0
211345,0
211346,1
211347,1
211348,1
211349,0
211350,1
211351,1
211352,1
211353,0
211354,0
211355,1
211356,1
211357,1
211358,0
211359,0
211360,1
211361,1
211362,0
211363,0
211364,1
211365,0
211366,1
211367,0
211368,0
211369,1
211370,1
211371,0
211372,0
211373,0
211374,1
211375,0
211376,0
211377,0
211378,1
211379,1
211380,0
211381,0
211382,0
211383,0
211384,1
211385,1
211386,1
211387,0
211388,0
211389,1
211390,1
211391,0
211392,0
211393,0
211394,1
211395,1
211396,0
211397,0
211398,1
211399,0
211400,1
211401,1
211402,0
211403,0
211404,1
211405,0
211406,1
211407,0
211408,1
211409,1
211410,0
211411,0
211412,0
211413,1
211414,0
211415,0
211416,0
211417,1
211418,0
211419,0
211420,0
211421,1
211422,1
211423,1
211424,1
211425,0
211426,1
211427,0
211428,1
211429,1
211430,0
211431,0
211432,0
211433,1
211434,1
211435,0
211436,1
211437,1
211438,1
211439,1
211440,1
211441,0
211442,0
211443,0
211444,1
211445,1
211446,0
211447,0
211448,0
211449,1
211450,1
211451,0
211452,1
211453,1
211454,0
211455,1
211456,0
211457,0
211458,1
211459,0
211460,1
211461,1
211462,0
211463,0
211464,0
211465,0
211466,0
211467,1
211468,0
211469,1
211470,1
211471,1
211472,0
211473,1
211474,0
211475,1
211476,1
211477,0
211478,1
211479,1
211480,0
211481,0
211482,0
211483,0
211484,0
211485,0
211486,1
211487,1
211488,0
211489,0
211490,0
211491,1
211492,1
211493,0
211494,1
211495,1
211496,1
211497,1
211498,0
211499,1
211500,1
211501,1
211502,0
211503,1
211504,0
211505,1
211506,1
211507,1
211508,0
211509,0
211510,1
211511,1
211512,1
211513,0
211514,1
211515,0
211516,0
211517,1
211518,0
211519,1
211520,0
211521,0
211522,1
211523,1
211524,1
211525,0
211526,0
211527,0
211528,0
211529,0
211530,1
211531,0
211532,1
211533,1
211534,0
211535,0
211536,0
211537,1
211538,0
211539,0
211540,0
211541,0
211542,0
211543,0
211544,1
211545,0
211546,0
211547,1
211548,1
211549,1
211550,0
211551,0
211552,1
211553,1
211554,1
211555,0
211556,0
211557,1
211558,1
211559,0
211560,1
211561,0
211562,0
211563,0
211564,1
211565,0
211566,1
211567,1
211568,1
211569,1
211570,0
211571,0
211572,0
211573,1
211574,1
211575,1
211576,1
211577,0
211578,0
211579,0
211580,0
211581,0
211582,1
211583,1
211584,1
211585,1
211586,1
211587,1
211588,1
211589,1
211590,1
211591,1
211592,1
211593,0
211594,1
211595,0
211596,1
211597,1
211598,0
211599,0
211600,1
211601,1
211602,1
211603,0
211604,1
211605,0
211606,1
211607,0
211608,0
211609,1
211610,0
211611,0
211612,0
211613,1
211614,0
211615,1
211616,1
211617,1
211618,0
211619,1
211620,0
211621,0
211622,1
211623,1
211624,1
211625,1
211626,1
211627,1
211628,0
211629,1
211630,1
211631,1
211632,0
211633,0
211634,0
211635,0
211636,1
211637,0
211638,0
211639,1
211640,1
211641,1
211642,1
211643,1
211644,0
211645,0
211646,1
211647,0
211648,0
211649,1
211650,0
211651,1
211652,0
211653,1
211654,1
211655,0
211656,0
211657,0
211658,1
211659,0
211660,1
211661,1
211662,1
211663,1
211664,0
211665,0
211666,0
211667,1
211668,1
211669,1
211670,0
211671,0
211672,0
211673,0
211674,0
211675,0
211676,1
211677,0
211678,0
211679,1
211680,1
211681,0
211682,0
211683,1
211684,1
211685,0
211686,1
211687,0
211688,1
211689,1
211690,1
211691,0
211692,1
211693,1
211694,0
211695,0
211696,1
211697,0
211698,0
211699,0
211700,0
211701,1
211702,1
211703,0
211704,1
211705,1
211706,0
211707,1
211708,1
211709,0
211710,1
211711,0
211712,0
211713,1
211714,0
211715,0
211716,0
211717,0
211718,1
211719,1
211720,0
211721,0
211722,1
211723,0
211724,0
211725,0
211726,0
211727,1
211728,1
211729,0
211730,1
211731,1
211732,1
211733,0
211734,0
211735,1
211736,1
211737,0
211738,1
211739,0
211740,1
211741,0
211742,0
211743,1
211744,0
211745,0
211746,0
211747,1
211748,1
211749,1
211750,0
211751,1
211752,1
211753,0
211754,1
211755,0
211756,0
211757,1
211758,1
211759,1
211760,1
211761,0
211762,0
211763,0
211764,0
211765,1
211766,1
211767,1
211768,0
211769,1
211770,0
211771,0
211772,1
211773,1
211774,0
211775,1
211776,1
211777,1
211778,1
211779,1
211780,1
211781,0
211782,0
211783,1
211784,0
211785,1
211786,0
211787,1
211788,0
211789,0
211790,1
211791,1
211792,0
211793,1
211794,0
211795,0
211796,1
211797,0
211798,0
211799,1
211800,1
211801,1
211802,1
211803,0
211804,0
211805,0
211806,0
211807,1
211808,1
211809,1
211810,1
211811,0
211812,0
211813,1
211814,1
211815,1
211816,0
211817,1
211818,0
211819,0
211820,0
211821,1
211822,0
211823,0
211824,0
211825,1
211826,1
211827,0
211828,1
211829,1
211830,1
211831,1
211832,1
211833,0
211834,1
211835,1
211836,1
211837,0
211838,1
211839,1
211840,1
211841,0
211842,0
211843,0
211844,0
211845,0
211846,1
211847,1
211848,1
211849,0
211850,1
211851,1
211852,0
211853,1
211854,0
211855,1
211856,1
211857,1
211858,1
211859,0
211860,0
211861,1
211862,1
211863,1
211864,0
211865,0
211866,0
211867,0
211868,1
211869,1
211870,1
211871,1
211872,1
211873,0
211874,0
211875,1
211876,1
211877,1
211878,1
211879,1
211880,1
211881,0
211882,1
211883,0
211884,0
211885,1
211886,1
211887,0
211888,1
211889,1
211890,0
211891,1
211892,1
211893,0
211894,0
211895,1
211896,1
211897,0
211898,1
211899,1
211900,0
211901,0
211902,1
211903,0
211904,1
211905,0
211906,1
211907,0
211908,1
211909,1
211910,1
211911,1
211912,1
211913,1
211914,1
211915,0
211916,1
211917,1
211918,0
211919,0
211920,1
211921,0
211922,1
211923,0
211924,0
211925,1
211926,1
211927,0
211928,1
211929,1
211930,0
211931,1
211932,0
211933,0
211934,0
211935,1
211936,0
211937,0
211938,1
211939,0
211940,0
211941,0
211942,0
211943,1
211944,0
211945,1
211946,0
211947,1
211948,1
211949,1
211950,0
211951,0
211952,1
211953,1
211954,1
211955,1
211956,1
211957,0
211958,0
211959,0
211960,1
211961,1
211962,1
211963,1
211964,1
211965,0
211966,1
211967,1
211968,1
211969,1
211970,0
211971,1
211972,1
211973,0
211974,0
211975,0
211976,0
211977,0
211978,1
211979,0
211980,0
211981,0
211982,1
211983,1
211984,1
211985,0
211986,0
211987,0
211988,1
211989,1
211990,0
211991,1
211992,1
211993,1
211994,1
211995,0
211996,1
211997,0
211998,0
211999,0
212000,1
212001,1
