id,class
209790,0
209791,1
209792,0
209793,1
209794,1
209795,0
209796,1
209797,1
209798,1
209799,0
209800,0
209801,1
209802,0
209803,1
209804,0
209805,0
209806,0
209807,0
209808,1
209809,1
209810,1
209811,1
209812,0
209813,1
209814,0
209815,1
209816,1
209817,1
209818,0
209819,0
209820,0
209821,0
209822,1
209823,1
209824,1
209825,1
209826,1
209827,0
209828,0
209829,1
209830,1
209831,1
209832,1
209833,1
209834,1
209835,0
209836,0
209837,0
209838,0
209839,1
209840,0
209841,1
209842,1
209843,0
209844,0
209845,1
209846,1
209847,1
209848,0
209849,1
209850,0
209851,1
209852,1
209853,0
209854,0
209855,1
209856,0
209857,0
209858,0
209859,1
209860,1
209861,0
209862,1
209863,1
209864,0
209865,1
209866,1
209867,1
209868,1
209869,1
209870,0
209871,0
209872,1
209873,0
209874,1
209875,0
209876,1
209877,0
209878,0
209879,0
209880,0
209881,0
209882,1
209883,1
209884,0
209885,1
209886,1
209887,0
209888,1
209889,1
209890,0
209891,0
209892,1
209893,1
209894,0
209895,0
209896,1
209897,0
209898,0
209899,0
209900,1
209901,1
209902,1
209903,1
209904,1
209905,0
209906,0
209907,0
209908,0
209909,1
209910,0
209911,0
209912,1
209913,1
209914,1
209915,0
209916,0
209917,1
209918,0
209919,1
209920,0
209921,1
209922,1
209923,1
209924,1
209925,1
209926,0
209927,0
209928,0
209929,1
209930,0
209931,1
209932,1
209933,0
209934,0
209935,0
209936,1
209937,0
209938,0
209939,1
209940,1
209941,1
209942,1
209943,1
209944,1
209945,1
209946,1
209947,0
209948,1
209949,1
209950,0
209951,0
209952,0
209953,0
209954,0
209955,0
209956,0
209957,0
209958,0
209959,1
209960,0
209961,0
209962,1
209963,0
209964,0
209965,1
209966,0
209967,1
209968,0
209969,0
209970,1
209971,1
209972,0
209973,0
209974,1
209975,1
209976,1
209977,1
209978,0
209979,0
209980,1
209981,0
209982,1
209983,0
209984,1
209985,0
209986,0
209987,0
209988,1
209989,0
209990,0
209991,1
209992,0
209993,1
209994,0
209995,0
209996,1
209997,0
209998,0
209999,1
210000,1
210001,1
210002,0
210003,1
210004,0
210005,1
210006,0
210007,1
210008,1
210009,0
210010,0
210011,1
210012,0
210013,0
210014,1
210015,0
210016,0
210017,0
210018,0
210019,0
210020,0
210021,0
210022,0
210023,1
210024,0
210025,1
210026,1
210027,1
210028,1
210029,1
210030,1
210031,1
210032,1
210033,0
210034,1
210035,1
210036,0
210037,1
210038,0
210039,1
210040,1
210041,1
210042,1
210043,0
210044,1
210045,0
210046,1
210047,0
210048,1
210049,1
210050,1
210051,0
210052,0
210053,0
210054,0
210055,0
210056,0
210057,0
210058,0
210059,1
210060,1
210061,0
210062,1
210063,1
210064,0
210065,0
210066,1
210067,1
210068,0
210069,1
210070,0
210071,1
210072,1
210073,0
210074,0
210075,0
210076,1
210077,0
210078,1
210079,0
210080,1
210081,1
210082,0
210083,0
210084,0
210085,0
210086,1
210087,1
210088,0
210089,1
210090,0
210091,0
210092,1
210093,0
210094,0
210095,0
210096,1
210097,0
210098,0
210099,0
210100,0
210101,1
210102,0
210103,1
210104,1
210105,0
210106,0
210107,0
210108,0
210109,0
210110,1
210111,0
210112,1
210113,1
210114,1
210115,0
210116,0
210117,1
210118,0
210119,0
210120,0
210121,0
210122,0
210123,1
210124,0
210125,1
210126,0
210127,1
210128,0
210129,1
210130,1
210131,0
210132,0
210133,0
210134,1
210135,1
210136,0
210137,0
210138,0
210139,1
210140,0
210141,0
210142,1
210143,0
210144,1
210145,0
210146,1
210147,1
210148,1
210149,0
210150,1
210151,0
210152,1
210153,0
210154,1
210155,0
210156,0
210157,0
210158,0
210159,1
210160,1
210161,0
210162,0
210163,0
210164,0
210165,1
210166,0
210167,0
210168,1
210169,1
210170,0
210171,1
210172,1
210173,1
210174,1
210175,0
210176,1
210177,1
210178,1
210179,0
210180,0
210181,1
210182,0
210183,0
210184,1
210185,0
210186,0
210187,1
210188,0
210189,1
210190,0
210191,1
210192,1
210193,0
210194,1
210195,1
210196,1
210197,1
210198,0
210199,0
210200,1
210201,0
210202,0
210203,0
210204,1
210205,0
210206,1
210207,1
210208,1
210209,0
210210,0
210211,1
210212,1
210213,0
210214,0
210215,0
210216,0
210217,1
210218,0
210219,1
210220,1
210221,0
210222,0
210223,1
210224,0
210225,0
210226,0
210227,0
210228,0
210229,0
210230,1
210231,0
210232,0
210233,0
210234,1
210235,0
210236,1
210237,1
210238,1
210239,0
210240,1
210241,0
210242,0
210243,1
210244,1
210245,0
210246,1
210247,0
210248,0
210249,0
210250,0
210251,1
210252,0
210253,1
210254,0
210255,0
210256,0
210257,1
210258,0
210259,0
210260,0
210261,0
210262,1
210263,0
210264,1
210265,0
210266,1
210267,1
210268,0
210269,0
210270,0
210271,0
210272,1
210273,1
210274,1
210275,1
210276,1
210277,1
210278,0
210279,0
210280,1
210281,0
210282,0
210283,0
210284,0
210285,1
210286,0
210287,1
210288,1
210289,1
210290,0
210291,0
210292,1
210293,1
210294,0
210295,1
210296,1
210297,0
210298,1
210299,1
210300,0
210301,1
210302,0
210303,0
210304,0
210305,0
210306,1
210307,0
210308,0
210309,1
210310,0
210311,0
210312,0
210313,0
210314,0
210315,1
210316,1
210317,0
210318,1
210319,0
210320,0
210321,0
210322,0
210323,1
210324,0
210325,0
210326,0
210327,0
210328,0
210329,0
210330,1
210331,0
210332,1
210333,0
210334,0
210335,1
210336,0
210337,0
210338,0
210339,1
210340,0
210341,0
210342,0
210343,1
210344,1
210345,1
210346,1
210347,0
210348,1
210349,0
210350,1
210351,1
210352,0
210353,0
210354,0
210355,1
210356,1
210357,0
210358,1
210359,0
210360,1
210361,1
210362,0
210363,0
210364,1
210365,0
210366,1
210367,1
210368,1
210369,1
210370,1
210371,0
210372,1
210373,1
210374,0
210375,1
210376,0
210377,0
210378,0
210379,1
210380,0
210381,0
210382,1
210383,1
210384,1
210385,1
210386,1
210387,0
210388,1
210389,1
210390,1
210391,0
210392,0
210393,1
210394,0
210395,1
210396,1
210397,1
210398,1
210399,0
210400,1
210401,1
210402,0
210403,1
210404,1
210405,1
210406,1
210407,1
210408,0
210409,1
210410,0
210411,1
210412,0
210413,0
210414,0
210415,1
210416,1
210417,0
210418,0
210419,1
210420,1
210421,0
210422,1
210423,1
210424,1
210425,1
210426,1
210427,1
210428,0
210429,0
210430,0
210431,1
210432,0
210433,0
210434,1
210435,1
210436,0
210437,1
210438,0
210439,0
210440,1
210441,0
210442,0
210443,1
210444,1
210445,0
210446,0
210447,1
210448,0
210449,0
210450,0
210451,0
210452,1
210453,0
210454,0
210455,0
210456,1
210457,0
210458,1
210459,0
210460,0
210461,0
210462,1
210463,1
210464,1
210465,0
210466,0
210467,1
210468,1
210469,1
210470,1
210471,1
210472,1
210473,1
210474,0
210475,1
210476,1
210477,1
210478,1
210479,0
210480,0
210481,0
210482,0
210483,0
210484,0
210485,0
210486,1
210487,0
210488,0
210489,1
210490,0
210491,1
210492,0
210493,1
210494,0
210495,1
210496,1
210497,0
210498,1
210499,0
210500,0
210501,0
210502,0
210503,1
210504,0
210505,0
210506,1
210507,0
210508,0
210509,0
210510,1
210511,0
210512,0
210513,1
210514,1
210515,1
210516,0
210517,1
210518,0
210519,1
210520,1
210521,1
210522,0
210523,1
210524,0
210525,1
210526,0
210527,1
210528,0
210529,1
210530,0
210531,0
210532,0
210533,0
210534,0
210535,0
210536,1
210537,0
210538,1
210539,0
210540,0
210541,0
210542,1
210543,1
210544,1
210545,1
210546,1
210547,1
210548,0
210549,0
210550,1
210551,1
210552,0
210553,1
210554,1
210555,1
210556,1
210557,0
210558,1
210559,1
210560,0
210561,1
210562,0
210563,1
210564,1
210565,1
210566,1
210567,0
210568,0
210569,1
210570,1
210571,0
210572,0
210573,1
210574,0
210575,1
210576,1
210577,0
210578,1
210579,1
210580,1
210581,1
210582,0
210583,1
210584,1
210585,0
210586,0
210587,0
210588,0
210589,0
210590,0
210591,1
210592,0
210593,1
210594,0
210595,1
210596,1
210597,1
210598,1
210599,0
210600,0
210601,1
210602,1
210603,0
210604,1
210605,1
210606,1
210607,0
210608,1
210609,1
210610,1
210611,0
210612,0
210613,1
210614,1
210615,0
210616,0
210617,0
210618,1
210619,0
210620,0
210621,1
210622,1
210623,0
210624,1
210625,0
210626,0
210627,0
210628,1
210629,1
210630,1
210631,1
210632,0
210633,0
210634,1
210635,1
210636,1
210637,0
210638,0
210639,1
210640,0
210641,1
210642,0
210643,0
210644,0
210645,0
210646,1
210647,1
210648,0
210649,1
210650,0
210651,0
210652,1
210653,0
210654,0
210655,1
210656,0
210657,0
210658,0
210659,0
210660,0
210661,1
210662,1
210663,1
210664,0
210665,0
210666,1
210667,1
210668,0
210669,1
210670,1
210671,0
210672,0
210673,1
210674,0
210675,1
210676,1
210677,0
210678,1
210679,1
210680,0
210681,0
210682,0
210683,0
210684,0
210685,1
210686,1
210687,0
210688,1
210689,1
210690,1
210691,0
210692,1
210693,0
210694,1
210695,0
210696,1
210697,1
210698,1
210699,0
210700,0
210701,0
210702,1
210703,0
210704,1
210705,0
210706,1
210707,0
210708,0
210709,1
210710,0
210711,0
210712,1
210713,1
210714,0
210715,1
210716,0
210717,1
210718,1
210719,0
210720,0
210721,1
210722,0
210723,1
210724,1
210725,1
210726,1
210727,1
210728,1
210729,0
210730,0
210731,1
210732,0
210733,1
210734,0
210735,0
210736,0
210737,0
210738,1
210739,1
210740,0
210741,0
210742,1
210743,0
210744,0
210745,0
210746,0
210747,0
210748,1
210749,1
210750,1
210751,0
210752,1
210753,0
210754,0
210755,0
210756,1
210757,1
210758,0
210759,1
210760,0
210761,0
210762,1
210763,1
210764,1
210765,1
210766,0
210767,1
210768,1
210769,1
210770,1
210771,1
210772,0
210773,1
210774,1
210775,1
210776,0
210777,1
210778,1
210779,0
210780,1
210781,0
210782,1
210783,0
210784,0
210785,0
210786,1
210787,1
210788,1
210789,1
210790,1
210791,1
210792,0
210793,0
210794,1
210795,0
210796,1
210797,0
210798,1
210799,0
210800,0
210801,1
210802,1
210803,1
210804,1
210805,1
210806,0
210807,0
210808,1
210809,0
210810,1
210811,0
210812,0
210813,1
210814,0
210815,1
210816,0
210817,1
210818,1
210819,1
210820,0
210821,1
210822,1
210823,1
210824,0
210825,1
210826,1
210827,0
210828,1
210829,0
210830,0
210831,0
210832,0
210833,0
210834,1
210835,0
210836,0
210837,0
210838,0
210839,0
210840,0
210841,0
210842,1
210843,1
210844,1
210845,1
210846,1
210847,0
210848,0
210849,0
210850,1
210851,0
210852,0
210853,0
210854,0
210855,0
210856,0
210857,1
210858,1
210859,0
210860,0
210861,1
210862,0
210863,1
210864,1
210865,0
210866,0
210867,1
210868,0
210869,1
210870,1
210871,0
210872,0
210873,0
210874,0
210875,0
210876,1
210877,1
210878,1
210879,0
210880,1
210881,1
210882,0
210883,1
210884,1
210885,1
210886,0
210887,1
210888,1
210889,1
210890,0
210891,0
210892,0
210893,1
210894,1
210895,0
210896,0
210897,1
210898,1
210899,1
210900,1
210901,0
210902,0
210903,0
210904,0
210905,0
210906,1
210907,1
210908,1
210909,1
210910,0
210911,1
210912,1
210913,0
210914,1
210915,1
210916,1
210917,1
210918,0
210919,1
210920,0
210921,1
210922,0
210923,1
210924,0
210925,0
210926,0
210927,0
210928,1
210929,1
210930,0
210931,1
210932,1
210933,1
210934,0
210935,0
210936,1
210937,0
210938,1
210939,1
210940,1
210941,1
210942,1
210943,0
210944,0
210945,1
210946,0
210947,1
210948,0
210949,1
210950,0
210951,0
210952,0
210953,0
210954,1
210955,1
210956,1
210957,0
210958,1
210959,1
210960,0
210961,1
210962,1
210963,1
210964,1
210965,1
210966,0
210967,0
210968,0
210969,1
210970,0
210971,1
210972,0
210973,1
210974,0
210975,0
210976,1
210977,1
210978,1
210979,1
210980,0
210981,1
210982,1
210983,0
210984,0
210985,0
210986,1
210987,1
210988,1
210989,1
210990,0
210991,0
210992,0
210993,0
210994,0
210995,1
210996,0
210997,0
210998,0
210999,1
211000,1
211001,0
211002,1
211003,1
211004,1
211005,1
211006,1
211007,0
211008,0
211009,0
211010,0
211011,0
211012,0
211013,0
211014,0
211015,1
211016,0
211017,1
211018,0
211019,0
211020,0
211021,0
211022,1
211023,0
211024,0
211025,0
211026,1
211027,0
211028,0
211029,0
211030,1
211031,1
211032,0
211033,1
211034,0
211035,1
211036,1
211037,1
211038,1
211039,0
211040,0
211041,0
211042,0
211043,0
211044,1
211045,0
211046,1
211047,0
211048,1
211049,0
211050,0
211051,0
211052,0
211053,1
211054,1
211055,1
211056,0
211057,1
211058,0
211059,0
211060,0
211061,1
211062,1
211063,1
211064,1
211065,1
211066,1
211067,1
211068,0
211069,0
211070,1
211071,0
211072,0
211073,0
211074,0
211075,0
211076,1
211077,0
211078,1
211079,0
211080,1
211081,0
211082,1
211083,1
211084,1
211085,1
211086,0
211087,0
211088,1
211089,0
211090,0
211091,0
211092,1
211093,0
211094,0
211095,0
211096,1
211097,1
211098,1
211099,0
211100,0
211101,1
211102,1
211103,1
211104,1
211105,0
211106,0
211107,1
211108,1
211109,0
211110,0
211111,0
211112,0
211113,0
211114,1
211115,0
211116,1
211117,1
211118,0
211119,1
211120,0
211121,0
211122,1
211123,0
211124,1
211125,1
211126,0
211127,1
211128,1
211129,0
211130,1
211131,0
211132,1
211133,1
211134,1
211135,0
211136,1
211137,1
211138,0
211139,0
211140,0
211141,0
211142,1
211143,1
211144,1
211145,0
211146,0
211147,1
211148,0
211149,0
211150,1
211151,1
211152,1
211153,0
211154,0
211155,0
211156,0
211157,0
211158,1
211159,1
211160,0
211161,0
211162,1
211163,0
211164,0
211165,0
211166,0
211167,0
211168,0
211169,0
211170,0
211171,1
211172,1
211173,1
211174,0
211175,1
211176,1
211177,1
211178,1
211179,1
211180,0
211181,1
211182,1
211183,1
211184,0
211185,1
211186,0
211187,1
211188,0
211189,1
211190,1
211191,1
211192,1
211193,1
211194,0
211195,0
211196,0
211197,1
211198,1
211199,1
211200,1
211201,0
211202,0
211203,1
211204,1
211205,1
211206,0
211207,1
211208,1
211209,1
211210,0
211211,1
211212,0
211213,1
211214,0
211215,0
211216,0
211217,0
211218,1
211219,1
211220,0
211221,1
211222,1
211223,0
211224,1
211225,1
211226,1
211227,1
211228,0
211229,1
211230,1
211231,0
211232,1
211233,0
211234,0
211235,1
211236,1
211237,0
211238,1
211239,0
211240,0
211241,1
211242,1
211243,0
211244,0
211245,0
211246,0
211247,0
211248,1
211249,1
211250,0
211251,1
211252,1
211253,1
211254,1
211255,0
211256,1
211257,1
211258,0
211259,1
211260,0
211261,0
211262,0
211263,0
211264,1
211265,1
211266,1
211267,1
211268,1
211269,0
211270,0
211271,1
211272,1
211273,0
211274,1
211275,0
211276,1
211277,1
211278,0
211279,1
211280,0
211281,0
211282,1
211283,0
211284,0
211285,1
211286,0
211287,1
211288,0
211289,0
211290,1
211291,0
211292,0
211293,1
211294,0
211295,0
211296,1
211297,0
211298,0
211299,0
211300,1
211301,1
211302,0
211303,0
211304,1
211305,0
211306,0
211307,1
211308,1
211309,0
211310,1
211311,0
211312,0
211313,0
211314,0
211315,0
211316,0
211317,0
211318,0
211319,0
211320,1
211321,0
211322,0
211323,1
211324,1
211325,0
211326,0
211327,1
211328,0
211329,1
211330,0
211331,0
211332,0
211333,1
211334,0
211335,0
211336,1
211337,1
211338,1
211339,0
211340,0
211341,0
211342,0
211343,1
211344,1
211345,1
211346,1
211347,1
211348,1
211349,0
211350,0
211351,1
211352,0
211353,0
211354,1
211355,0
211356,0
211357,1
211358,1
211359,0
211360,0
211361,1
211362,0
211363,0
211364,0
211365,0
211366,0
211367,1
211368,0
211369,1
211370,1
211371,1
211372,0
211373,1
211374,1
211375,0
211376,1
211377,1
211378,1
211379,1
211380,1
211381,0
211382,1
211383,0
211384,0
211385,0
211386,0
211387,1
211388,0
211389,1
211390,1
211391,1
211392,0
211393,1
211394,0
211395,1
211396,1
211397,0
211398,0
211399,0
211400,1
211401,1
211402,1
211403,1
211404,1
211405,1
211406,0
211407,1
211408,0
211409,0
211410,0
211411,1
211412,1
211413,0
211414,0
211415,0
211416,1
211417,0
211418,1
211419,1
211420,0
211421,0
211422,1
211423,1
211424,1
211425,1
211426,1
211427,0
211428,0
211429,0
211430,0
211431,0
211432,1
211433,1
211434,1
211435,1
211436,0
211437,0
211438,1
211439,0
211440,1
211441,1
211442,1
211443,0
211444,0
211445,1
211446,1
211447,0
211448,0
211449,0
211450,1
211451,1
211452,0
211453,1
211454,1
211455,1
211456,1
211457,1
211458,1
211459,0
211460,0
211461,0
211462,1
211463,1
211464,1
211465,1
211466,0
211467,0
211468,0
211469,0
211470,1
211471,1
211472,0
211473,1
211474,0
211475,1
211476,0
211477,1
211478,1
211479,0
211480,0
211481,0
211482,1
211483,1
211484,1
211485,1
211486,1
211487,1
211488,0
211489,0
211490,1
211491,0
211492,0
211493,0
211494,1
211495,1
211496,0
211497,1
211498,0
211499,1
211500,0
211501,0
211502,0
211503,0
211504,0
211505,1
211506,0
211507,0
211508,0
211509,0
211510,0
211511,0
211512,0
211513,0
211514,0
211515,1
211516,0
211517,1
211518,0
211519,0
211520,0
211521,1
211522,0
211523,1
211524,0
211525,0
211526,1
211527,0
211528,1
211529,0
211530,0
211531,1
211532,0
211533,1
211534,0
211535,0
211536,1
211537,0
211538,0
211539,1
211540,1
211541,0
211542,1
211543,1
211544,0
211545,1
211546,1
211547,1
211548,1
211549,1
211550,1
211551,1
211552,0
211553,0
211554,0
211555,1
211556,1
211557,0
211558,1
211559,1
211560,1
211561,1
211562,1
211563,1
211564,1
211565,1
211566,0
211567,1
211568,0
211569,0
211570,0
211571,0
211572,0
211573,1
211574,0
211575,0
211576,1
211577,0
211578,1
211579,1
211580,0
211581,0
211582,0
211583,1
211584,1
211585,0
211586,1
211587,0
211588,0
211589,0
211590,0
211591,1
211592,1
211593,0
211594,0
211595,1
211596,1
211597,1
211598,1
211599,0
211600,1
211601,1
211602,1
211603,0
211604,1
211605,1
211606,1
211607,0
211608,0
211609,1
211610,1
211611,0
211612,1
211613,1
211614,1
211615,0
211616,0
211617,1
211618,0
211619,1
211620,0
211621,1
211622,0
211623,0
211624,0
211625,0
211626,1
211627,1
211628,1
211629,0
211630,1
211631,0
211632,1
211633,1
211634,1
211635,0
211636,1
211637,0
211638,0
211639,1
211640,0
211641,0
211642,0
211643,0
211644,1
211645,1
211646,0
211647,1
211648,1
211649,0
211650,1
211651,1
211652,0
211653,0
211654,0
211655,1
211656,0
211657,1
211658,0
211659,0
211660,0
211661,1
211662,1
211663,0
211664,1
211665,0
211666,1
211667,0
211668,1
211669,1
211670,0
211671,1
211672,1
211673,0
211674,1
211675,0
211676,0
211677,1
211678,1
211679,1
211680,1
211681,1
211682,1
211683,1
211684,0
211685,0
211686,0
211687,1
211688,1
211689,0
211690,0
211691,0
211692,1
211693,0
211694,1
211695,0
211696,0
211697,1
211698,1
211699,1
211700,1
211701,1
211702,1
211703,1
211704,0
211705,0
211706,1
211707,0
211708,1
211709,0
211710,1
211711,1
211712,1
211713,1
211714,1
211715,0
211716,0
211717,1
211718,1
211719,1
211720,0
211721,0
211722,1
211723,1
211724,1
211725,1
211726,1
211727,1
211728,1
211729,0
211730,0
211731,0
211732,0
211733,0
211734,0
211735,1
211736,1
211737,1
211738,0
211739,0
211740,1
211741,0
211742,0
211743,0
211744,0
211745,1
211746,0
211747,0
211748,1
211749,0
211750,0
211751,1
211752,1
211753,1
211754,1
211755,1
211756,0
211757,1
211758,0
211759,0
211760,1
211761,0
211762,1
211763,1
211764,1
211765,1
211766,0
211767,0
211768,0
211769,0
211770,0
211771,1
211772,1
211773,1
211774,0
211775,0
211776,1
211777,0
211778,0
211779,0
211780,0
211781,1
211782,1
211783,0
211784,0
211785,1
211786,1
211787,0
211788,1
211789,1
211790,0
211791,0
211792,0
211793,1
211794,1
211795,1
211796,1
211797,1
211798,1
211799,0
211800,1
211801,0
211802,1
211803,1
211804,0
211805,1
211806,0
211807,0
211808,0
211809,0
211810,1
211811,1
211812,1
211813,1
211814,0
211815,1
211816,0
211817,1
211818,1
211819,1
211820,1
211821,0
211822,0
211823,1
211824,0
211825,0
211826,0
211827,1
211828,1
211829,0
211830,0
211831,1
211832,1
211833,0
211834,1
211835,0
211836,0
211837,0
211838,1
211839,1
211840,0
211841,0
211842,1
211843,0
211844,0
211845,1
211846,0
211847,0
211848,1
211849,1
211850,1
211851,0
211852,0
211853,1
211854,0
211855,1
211856,0
211857,1
211858,0
211859,0
211860,1
211861,1
211862,1
211863,1
211864,0
211865,0
211866,0
211867,0
211868,0
211869,0
211870,1
211871,0
211872,0
211873,0
211874,1
211875,1
211876,0
211877,1
211878,1
211879,1
211880,1
211881,1
211882,0
211883,0
211884,1
211885,1
211886,0
211887,0
211888,1
211889,0
211890,0
211891,0
211892,0
211893,1
211894,0
211895,0
211896,0
211897,0
211898,1
211899,0
211900,1
211901,1
211902,1
211903,1
211904,0
211905,1
211906,0
211907,1
211908,0
211909,0
211910,0
211911,1
211912,0
211913,0
211914,1
211915,0
211916,1
211917,0
211918,1
211919,0
211920,1
211921,1
211922,0
211923,1
211924,1
211925,1
211926,0
211927,0
211928,0
211929,1
211930,1
211931,1
211932,0
211933,1
211934,0
211935,0
211936,1
211937,0
211938,0
211939,1
211940,1
211941,1
211942,0
211943,0
211944,1
211945,0
211946,0
211947,0
211948,1
211949,0
211950,0
211951,1
211952,1
211953,0
211954,1
211955,0
211956,1
211957,0
211958,0
211959,0
211960,0
211961,0
211962,0
211963,0
211964,1
211965,0
211966,1
211967,0
211968,0
211969,0
211970,0
211971,1
211972,1
211973,0
211974,1
211975,0
211976,1
211977,1
211978,0
211979,0
211980,1
211981,0
211982,1
211983,1
211984,1
211985,0
211986,0
211987,1
211988,1
211989,0
211990,0
211991,0
211992,1
211993,1
211994,1
211995,0
211996,1
211997,1
211998,0
211999,1
212000,0
212001,0
212002,1
212003,1
212004,0
212005,1
212006,1
212007,1
212008,0
212009,0
212010,1
212011,1
212012,0
212013,1
212014,0
212015,1
212016,1
212017,1
212018,0
212019,0
212020,1
212021,1
212022,1
212023,0
212024,1
212025,0
212026,1
212027,0
212028,0
212029,1
212030,0
212031,0
212032,1
212033,0
212034,0
212035,1
212036,0
212037,1
212038,0
212039,0
212040,0
212041,0
212042,0
212043,1
212044,1
212045,0
212046,1
212047,0
212048,1
212049,1
212050,0
212051,1
212052,0
212053,0
212054,1
212055,0
212056,1
212057,1
212058,0
212059,0
212060,0
212061,0
212062,1
212063,1
212064,0
212065,1
212066,1
212067,1
212068,0
212069,1
212070,1
212071,0
212072,1
212073,1
212074,1
212075,0
212076,0
212077,0
212078,1
212079,0
212080,0
212081,0
212082,0
212083,0
212084,0
212085,1
212086,1
212087,1
212088,1
212089,1
212090,1
212091,1
212092,1
212093,0
212094,1
212095,1
212096,1
212097,0
212098,0
212099,1
212100,0
212101,1
212102,0
212103,0
212104,1
212105,1
212106,1
212107,0
212108,0
212109,0
212110,1
212111,0
212112,1
212113,1
212114,1
212115,1
212116,0
212117,0
212118,0
212119,1
212120,1
212121,0
212122,0
212123,1
212124,1
212125,1
212126,0
212127,0
212128,1
212129,1
212130,0
212131,1
212132,1
212133,0
212134,0
212135,0
212136,0
212137,1
212138,0
212139,1
212140,0
212141,1
212142,1
212143,1
212144,0
212145,0
212146,1
212147,1
212148,0
212149,1
212150,1
212151,1
212152,1
212153,1
212154,1
212155,0
212156,0
212157,1
212158,0
212159,1
212160,1
212161,1
212162,0
212163,0
212164,0
212165,1
212166,0
212167,0
212168,0
212169,1
212170,0
212171,1
212172,0
212173,1
212174,1
212175,0
212176,1
212177,0
212178,1
212179,1
212180,1
212181,1
212182,1
212183,0
212184,1
212185,1
212186,0
212187,1
212188,0
212189,0
212190,0
212191,0
212192,0
212193,1
212194,0
212195,0
212196,0
212197,1
212198,1
212199,1
212200,0
212201,0
212202,0
212203,0
212204,0
212205,1
212206,0
212207,0
212208,1
212209,0
212210,1
212211,1
212212,0
212213,0
212214,0
212215,0
212216,1
212217,0
212218,1
212219,0
212220,1
212221,1
212222,0
212223,1
212224,0
212225,1
212226,0
212227,1
212228,1
212229,1
212230,1
212231,1
212232,1
212233,0
212234,1
212235,1
212236,0
212237,1
212238,0
212239,1
212240,1
212241,0
212242,0
212243,1
212244,0
212245,1
212246,1
212247,0
212248,0
212249,0
212250,1
212251,1
212252,1
212253,0
212254,0
212255,1
212256,0
212257,1
212258,0
212259,0
212260,1
212261,0
212262,1
212263,0
212264,0
212265,1
212266,1
212267,1
212268,0
212269,0
212270,1
212271,0
212272,0
212273,1
212274,1
212275,0
212276,0
212277,1
212278,1
212279,0
212280,1
212281,0
212282,1
212283,1
212284,0
212285,0
212286,1
212287,1
212288,1
212289,1
212290,1
212291,0
212292,0
212293,1
212294,0
212295,0
212296,1
212297,1
212298,0
212299,0
212300,1
212301,0
212302,0
212303,1
212304,0
212305,1
212306,1
212307,0
212308,1
212309,1
212310,0
212311,1
212312,0
212313,1
212314,0
212315,0
212316,0
212317,1
212318,0
212319,0
212320,1
212321,1
212322,1
212323,0
212324,1
212325,1
212326,1
212327,1
212328,0
212329,0
212330,0
212331,1
212332,0
212333,1
212334,0
212335,1
212336,1
212337,1
212338,1
212339,0
212340,0
212341,0
212342,1
212343,1
212344,0
212345,0
212346,1
212347,1
212348,0
212349,1
212350,1
212351,0
212352,0
212353,1
212354,1
212355,1
212356,1
212357,0
212358,1
212359,1
212360,1
212361,0
212362,0
212363,1
212364,1
212365,0
212366,1
212367,1
212368,1
212369,0
212370,0
212371,1
212372,0
212373,1
212374,1
212375,1
212376,1
212377,0
212378,1
212379,1
212380,0
212381,0
212382,0
212383,1
212384,0
212385,0
212386,1
212387,0
212388,0
212389,1
212390,0
212391,1
212392,1
212393,0
212394,0
212395,0
212396,0
212397,0
212398,1
212399,1
212400,0
212401,1
212402,0
212403,1
212404,1
212405,1
212406,0
212407,0
212408,0
212409,0
212410,1
212411,0
212412,0
212413,1
212414,1
212415,1
212416,1
212417,1
212418,0
212419,0
212420,1
212421,1
212422,0
212423,1
212424,1
212425,1
212426,1
212427,0
212428,0
212429,0
212430,1
212431,0
212432,0
212433,1
212434,1
212435,0
212436,0
212437,1
212438,0
212439,1
212440,1
212441,1
212442,0
212443,0
212444,1
212445,0
212446,0
212447,1
212448,0
212449,1
212450,0
212451,1
212452,1
212453,1
212454,0
212455,0
212456,1
212457,0
212458,0
212459,1
212460,1
212461,0
212462,1
212463,1
212464,1
212465,1
212466,1
212467,0
212468,0
212469,0
212470,0
212471,1
212472,0
212473,1
212474,1
212475,1
212476,0
212477,0
212478,1
212479,0
212480,0
212481,1
212482,1
212483,0
212484,0
212485,0
212486,1
212487,1
212488,0
212489,0
212490,1
212491,1
212492,0
212493,0
212494,0
212495,1
212496,0
212497,0
212498,0
212499,0
212500,0
212501,1
212502,1
212503,0
212504,1
212505,0
212506,0
212507,0
212508,0
212509,1
212510,0
212511,0
212512,0
212513,1
212514,1
212515,1
212516,0
212517,0
212518,0
212519,1
212520,0
212521,1
212522,1
212523,0
212524,0
212525,1
212526,1
212527,1
212528,0
212529,1
212530,0
212531,1
212532,1
212533,0
212534,0
212535,0
212536,1
212537,1
212538,1
212539,0
212540,0
212541,1
212542,0
212543,0
212544,0
212545,1
212546,0
212547,0
212548,1
212549,0
212550,0
212551,0
212552,0
212553,0
212554,0
212555,1
212556,0
212557,1
212558,1
212559,1
212560,0
212561,0
212562,0
212563,1
212564,1
212565,0
212566,0
212567,1
212568,1
212569,1
212570,1
212571,1
212572,1
212573,1
212574,1
212575,0
212576,0
212577,1
212578,1
212579,0
212580,1
212581,1
212582,0
212583,1
212584,1
212585,1
212586,1
212587,0
212588,1
